temperature,humidity,pressure,wind_speed,wind_direction,carbon_monoxide,no,nitrogen_dioxide,ozone,sulphur_dioxide,pm2_5,pm10,nh3,openweather_aqi,pm2_5_aqi,pm10_aqi,us_aqi,city,latitude,longitude
33.94,62,994,2.06,90,141.4,0.0,1.34,69.43,3.4,30.89,128.15,14.28,4,91.0,87.0,91.0,Multan,30.1575,71.5249
33.94,62,994,2.06,90,141.4,0.0,1.34,69.43,3.4,30.89,128.15,14.28,4,91.0,87.0,91.0,Multan,30.1575,71.5249
33.94,62,994,2.06,90,141.4,0.0,1.34,69.43,3.4,30.89,128.15,14.28,4,91.0,87.0,91.0,Multan,30.1575,71.5249
33.94,62,994,2.06,90,141.4,0.0,1.34,69.43,3.4,30.89,128.15,14.28,4,91.0,87.0,91.0,Multan,30.1575,71.5249
33.94,62,995,2.06,90,140.02,0.0,1.61,68.34,4.79,34.17,138.69,14.13,4,97.0,92.0,97.0,Multan,30.1575,71.5249
33.94,62,995,0.0,0,142.16,0.04,1.95,67.49,5.7,36.18,143.41,13.33,4,103.0,95.0,103.0,Multan,30.1575,71.5249
32.94,70,996,2.06,360,145.63,0.16,1.99,69.26,5.77,36.1,138.31,12.09,4,102.0,92.0,102.0,Multan,30.1575,71.5249
33.94,66,996,2.06,360,149.98,0.08,1.47,75.77,3.94,33.35,118.58,9.61,4,96.0,82.0,96.0,Multan,30.1575,71.5249
35.94,59,996,2.06,50,152.11,0.06,1.07,80.03,2.74,32.92,111.3,8.86,4,95.0,79.0,95.0,Multan,30.1575,71.5249
36.94,56,995,0.0,0,151.97,0.06,0.92,82.24,2.44,33.12,110.0,8.79,4,95.0,78.0,95.0,Multan,30.1575,71.5249
37.94,53,994,2.06,310,153.09,0.02,0.93,83.68,2.33,33.11,109.29,8.85,4,95.0,78.0,95.0,Multan,30.1575,71.5249
38.94,50,993,0.0,0,152.73,0.02,0.9,84.0,2.12,32.37,106.34,8.83,4,94.0,76.0,94.0,Multan,30.1575,71.5249
39.94,47,992,0.0,0,152.91,0.03,0.86,84.11,1.91,31.73,103.92,8.83,4,92.0,75.0,92.0,Multan,30.1575,71.5249
39.94,47,991,2.06,360,155.51,0.04,0.81,85.25,1.77,31.7,103.21,9.03,4,92.0,75.0,92.0,Multan,30.1575,71.5249
40.94,45,990,3.09,310,157.7,0.05,0.79,85.78,1.68,31.66,102.11,9.35,4,92.0,74.0,92.0,Multan,30.1575,71.5249
40.94,45,990,4.12,230,160.48,0.06,0.87,86.05,1.63,31.52,101.02,9.66,4,92.0,74.0,92.0,Multan,30.1575,71.5249
40.94,45,990,3.09,230,175.08,0.07,1.69,83.28,1.66,31.75,100.77,13.1,4,92.0,74.0,92.0,Multan,30.1575,71.5249
39.94,44,990,3.09,230,197.48,0.02,2.92,77.46,1.73,31.91,100.09,18.41,4,93.0,73.0,93.0,Multan,30.1575,71.5249
37.94,50,990,3.09,230,216.07,0.0,3.54,72.56,1.75,31.52,98.66,22.49,3,92.0,73.0,92.0,Multan,30.1575,71.5249
37.94,50,991,4.12,230,225.18,0.0,3.62,68.88,1.67,30.11,95.74,24.53,3,89.0,71.0,89.0,Multan,30.1575,71.5249
37.94,50,991,4.12,230,227.13,0.0,3.38,67.12,1.62,27.94,92.59,24.31,3,84.0,70.0,84.0,Multan,30.1575,71.5249
36.94,53,991,4.12,230,218.7,0.0,2.97,66.28,1.77,24.79,88.18,22.19,3,78.0,67.0,78.0,Multan,30.1575,71.5249
34.94,55,991,5.14,230,191.31,0.0,2.13,67.12,2.37,20.74,83.09,16.06,3,69.0,65.0,69.0,Multan,30.1575,71.5249
32.94,58,991,7.2,180,174.68,0.0,1.78,67.45,3.18,19.08,81.16,13.74,3,66.0,64.0,66.0,Multan,30.1575,71.5249
32.94,58,990,4.12,230,163.83,0.0,1.62,69.1,3.97,19.64,83.62,12.76,3,67.0,65.0,67.0,Multan,30.1575,71.5249
32.94,58,991,4.12,230,155.59,0.0,1.54,72.61,4.93,22.22,90.96,11.92,3,72.0,69.0,72.0,Multan,30.1575,71.5249
32.94,58,991,3.09,180,153.08,0.0,1.61,77.11,5.9,26.84,104.52,12.81,4,82.0,76.0,82.0,Multan,30.1575,71.5249
31.94,62,991,3.09,180,154.21,0.0,1.7,81.41,6.85,32.68,122.58,13.94,4,94.0,84.0,94.0,Multan,30.1575,71.5249
31.94,62,991,3.09,180,154.21,0.0,1.7,81.41,6.85,32.68,122.58,13.94,4,94.0,84.0,94.0,Multan,30.1575,71.5249
31.94,62,991,3.09,180,154.21,0.0,1.7,81.41,6.85,32.68,122.58,13.94,4,94.0,84.0,94.0,Multan,30.1575,71.5249
31.94,62,991,3.09,180,154.21,0.0,1.7,81.41,6.85,32.68,122.58,13.94,4,94.0,84.0,94.0,Multan,30.1575,71.5249
31.94,62,992,3.09,180,156.8,0.0,1.84,83.37,7.65,38.58,141.98,14.48,4,109.0,94.0,109.0,Multan,30.1575,71.5249
31.94,62,992,3.09,180,163.56,0.04,2.21,82.99,8.33,44.02,161.35,14.35,4,122.0,104.0,122.0,Multan,30.1575,71.5249
32.94,58,992,4.12,180,170.27,0.2,2.4,82.3,8.54,47.79,174.78,13.67,4,131.0,111.0,131.0,Multan,30.1575,71.5249
34.94,52,993,7.2,270,170.16,0.22,1.77,87.24,7.02,44.82,159.42,11.34,4,124.0,103.0,124.0,Multan,30.1575,71.5249
36.94,47,994,7.2,270,168.66,0.17,1.16,92.95,5.48,42.27,146.11,9.86,4,118.0,96.0,118.0,Multan,30.1575,71.5249
37.94,44,994,7.2,230,166.29,0.12,0.81,96.04,4.41,41.14,138.4,8.99,4,115.0,92.0,115.0,Multan,30.1575,71.5249
39.94,42,993,7.2,230,163.2,0.08,0.54,94.95,2.96,36.28,117.71,7.46,4,103.0,82.0,103.0,Multan,30.1575,71.5249
39.94,42,992,7.2,230,160.32,0.06,0.44,92.7,2.09,33.64,106.54,7.15,4,96.0,77.0,96.0,Multan,30.1575,71.5249
40.94,40,992,4.12,230,158.61,0.05,0.44,90.55,1.69,32.77,103.03,7.23,4,94.0,75.0,94.0,Multan,30.1575,71.5249
40.94,37,991,4.12,230,159.69,0.04,0.48,89.43,1.46,32.38,101.89,7.45,4,94.0,74.0,94.0,Multan,30.1575,71.5249
41.94,35,990,4.12,230,159.78,0.04,0.54,87.87,1.29,31.62,100.01,7.68,4,92.0,73.0,92.0,Multan,30.1575,71.5249
41.94,40,988,4.12,180,160.52,0.03,0.65,86.5,1.16,30.83,98.38,7.92,3,90.0,72.0,90.0,Multan,30.1575,71.5249
41.94,40,988,4.12,180,173.38,0.04,1.5,82.69,1.1,30.66,98.03,11.5,3,90.0,72.0,90.0,Multan,30.1575,71.5249
39.94,47,989,4.12,180,194.36,0.01,2.68,76.49,1.09,30.89,98.51,17.08,3,91.0,73.0,91.0,Multan,30.1575,71.5249
38.94,50,989,4.12,230,210.62,0.0,3.28,71.79,1.09,31.07,99.43,21.45,3,91.0,73.0,91.0,Multan,30.1575,71.5249
38.94,47,990,4.12,230,218.02,0.0,3.42,67.67,1.04,30.71,99.94,24.1,3,90.0,73.0,90.0,Multan,30.1575,71.5249
37.94,50,990,3.09,230,219.79,0.0,3.31,65.27,1.02,30.13,101.16,24.97,4,89.0,74.0,89.0,Multan,30.1575,71.5249
36.94,49,991,3.09,230,213.5,0.0,3.07,64.02,1.08,28.89,101.56,24.36,4,86.0,74.0,86.0,Multan,30.1575,71.5249
35.94,52,990,4.12,180,193.85,0.0,2.52,64.3,1.26,26.73,100.73,21.4,4,82.0,74.0,82.0,Multan,30.1575,71.5249
35.94,52,990,4.12,180,177.53,0.0,2.07,64.95,1.52,25.34,100.86,19.58,4,79.0,74.0,79.0,Multan,30.1575,71.5249
35.94,52,990,5.14,180,162.93,0.0,1.69,66.07,1.78,24.63,102.38,17.98,4,77.0,74.0,77.0,Multan,30.1575,71.5249
35.94,52,990,3.09,180,148.64,0.0,1.39,68.2,2.1,24.5,105.26,16.08,4,77.0,76.0,77.0,Multan,30.1575,71.5249
34.94,55,991,3.09,180,139.99,0.0,1.3,70.82,2.48,25.76,112.0,15.63,4,80.0,79.0,80.0,Multan,30.1575,71.5249
34.94,59,992,4.12,180,136.23,0.0,1.35,73.77,3.28,28.46,123.28,15.51,4,85.0,85.0,85.0,Multan,30.1575,71.5249
34.94,59,992,4.12,180,136.23,0.0,1.35,73.77,3.28,28.46,123.28,15.51,4,85.0,85.0,85.0,Multan,30.1575,71.5249
34.94,59,992,4.12,180,136.23,0.0,1.35,73.77,3.28,28.46,123.28,15.51,4,85.0,85.0,85.0,Multan,30.1575,71.5249
34.94,59,992,4.12,180,136.23,0.0,1.35,73.77,3.28,28.46,123.28,15.51,4,85.0,85.0,85.0,Multan,30.1575,71.5249
33.94,62,993,3.09,180,137.41,0.0,1.52,75.79,4.6,32.05,136.49,15.13,4,93.0,91.0,93.0,Multan,30.1575,71.5249
33.94,62,994,4.12,180,144.76,0.04,1.89,75.86,5.89,35.87,149.46,14.6,4,102.0,98.0,102.0,Multan,30.1575,71.5249
34.94,59,995,7.2,230,152.37,0.17,2.09,75.6,6.54,39.1,160.17,13.82,4,110.0,104.0,110.0,Multan,30.1575,71.5249
35.94,56,995,7.2,230,154.76,0.24,1.75,78.6,6.34,41.65,167.97,12.87,4,116.0,107.0,116.0,Multan,30.1575,71.5249
37.94,50,995,5.14,230,153.08,0.19,1.29,84.5,5.7,44.22,173.41,12.3,4,122.0,110.0,122.0,Multan,30.1575,71.5249
38.94,47,995,4.12,230,150.04,0.14,0.94,90.09,4.97,46.72,176.34,11.81,4,129.0,112.0,129.0,Multan,30.1575,71.5249
39.94,42,994,5.14,180,142.67,0.03,0.68,87.93,3.05,36.94,133.38,8.2,4,105.0,90.0,105.0,Multan,30.1575,71.5249
40.94,37,993,7.2,180,141.7,0.02,0.58,83.37,1.92,31.9,112.7,7.37,4,93.0,80.0,93.0,Multan,30.1575,71.5249
41.94,35,992,4.12,230,141.66,0.02,0.58,81.13,1.51,30.71,108.48,7.47,4,90.0,77.0,90.0,Multan,30.1575,71.5249
41.94,35,991,4.12,180,143.75,0.0,0.65,80.26,1.28,30.27,107.62,7.8,4,89.0,77.0,89.0,Multan,30.1575,71.5249
41.94,35,991,5.14,180,144.67,0.0,0.74,78.3,1.13,29.19,105.16,8.12,4,87.0,76.0,87.0,Multan,30.1575,71.5249
42.94,33,990,4.12,180,145.7,0.0,0.86,76.6,1.01,27.7,101.28,8.47,4,84.0,74.0,84.0,Multan,30.1575,71.5249
41.94,40,991,3.09,180,153.21,0.0,1.35,74.34,0.94,26.5,97.58,10.44,3,81.0,72.0,81.0,Multan,30.1575,71.5249
40.94,42,991,3.09,230,165.28,0.0,1.93,71.89,0.87,25.67,94.89,13.41,3,80.0,71.0,80.0,Multan,30.1575,71.5249
39.94,47,992,3.09,230,175.03,0.0,2.21,70.31,0.81,25.14,93.58,15.82,3,78.0,70.0,78.0,Multan,30.1575,71.5249
38.94,44,993,2.06,180,177.46,0.0,2.15,68.72,0.74,25.08,94.89,16.96,3,78.0,71.0,78.0,Multan,30.1575,71.5249
38.94,44,994,2.06,180,176.19,0.0,1.93,68.33,0.67,25.91,99.93,17.02,3,80.0,73.0,80.0,Multan,30.1575,71.5249
36.94,49,995,3.09,180,171.04,0.0,1.7,68.18,0.6,26.59,103.73,16.42,4,81.0,75.0,81.0,Multan,30.1575,71.5249
35.94,52,995,4.12,180,159.57,0.0,1.38,67.51,0.51,26.53,104.32,15.12,4,81.0,75.0,81.0,Multan,30.1575,71.5249
34.94,55,995,4.12,180,156.25,0.0,1.33,65.94,0.48,26.55,104.25,16.07,4,81.0,75.0,81.0,Multan,30.1575,71.5249
34.94,55,995,3.09,180,155.19,0.0,1.34,64.06,0.49,26.25,104.28,17.26,4,81.0,75.0,81.0,Multan,30.1575,71.5249
34.94,55,995,3.09,180,154.7,0.0,1.4,61.35,0.54,25.14,102.61,18.67,4,78.0,75.0,78.0,Multan,30.1575,71.5249
33.94,59,995,3.09,180,155.64,0.0,1.54,58.86,0.68,23.81,101.03,20.54,4,76.0,74.0,76.0,Multan,30.1575,71.5249
33.94,59,995,5.14,180,155.18,0.0,1.77,56.79,1.06,22.89,101.59,22.25,4,74.0,74.0,74.0,Multan,30.1575,71.5249
33.94,59,995,5.14,180,155.18,0.0,1.77,56.79,1.06,22.89,101.59,22.25,4,74.0,74.0,74.0,Multan,30.1575,71.5249
33.94,59,995,5.14,180,155.18,0.0,1.77,56.79,1.06,22.89,101.59,22.25,4,74.0,74.0,74.0,Multan,30.1575,71.5249
33.94,59,995,5.14,180,155.18,0.0,1.77,56.79,1.06,22.89,101.59,22.25,4,74.0,74.0,74.0,Multan,30.1575,71.5249
33.94,59,997,3.09,180,152.83,0.0,2.06,55.11,1.71,22.99,106.14,22.96,4,74.0,76.0,76.0,Multan,30.1575,71.5249
33.94,59,998,4.12,180,153.6,0.04,2.43,53.98,2.3,24.43,115.89,22.36,4,77.0,81.0,81.0,Multan,30.1575,71.5249
34.94,59,999,4.12,130,155.33,0.2,2.5,55.08,2.61,26.67,129.28,20.55,4,82.0,88.0,88.0,Multan,30.1575,71.5249
34.94,59,999,5.14,130,147.8,0.25,1.84,61.01,2.57,29.4,145.38,17.23,4,87.0,96.0,96.0,Multan,30.1575,71.5249
34.94,59,1000,5.14,180,144.82,0.19,1.36,67.58,2.13,32.3,158.03,16.13,4,93.0,102.0,102.0,Multan,30.1575,71.5249
32.94,62,1000,9.26,50,142.97,0.15,1.05,73.41,1.74,35.26,167.55,15.49,4,100.0,107.0,107.0,Multan,30.1575,71.5249
43.01,29,998,6.39,136,136.36,0.04,0.8,75.52,1.49,31.25,138.12,11.33,4,91.0,92.0,92.0,Multan,30.1575,71.5249
39.92,33,1000,8.27,112,138.38,0.03,0.68,75.11,1.05,27.52,112.28,9.78,4,83.0,79.0,83.0,Multan,30.1575,71.5249
40.79,30,998,4.78,108,141.76,0.02,0.71,74.89,0.85,25.91,101.53,9.96,4,80.0,74.0,80.0,Multan,30.1575,71.5249
42.44,27,1000,3.74,94,152.31,0.02,1.13,74.08,1.22,24.25,90.37,12.53,3,77.0,69.0,77.0,Multan,30.1575,71.5249
43.35,27,999,4.79,116,168.99,0.03,1.9,71.62,1.7,22.72,78.48,15.9,3,73.0,63.0,73.0,Multan,30.1575,71.5249
41.35,32,997,8.14,84,189.22,0.03,2.86,68.99,2.14,21.31,66.68,17.87,3,70.0,57.0,70.0,Multan,30.1575,71.5249
27.94,83,999,2.06,310,209.1,0.1,4.05,63.65,2.38,20.15,55.83,19.57,3,68.0,51.0,68.0,Multan,30.1575,71.5249
27.94,83,999,3.09,360,237.24,0.02,5.64,58.96,2.69,20.69,53.13,23.92,3,69.0,49.0,69.0,Multan,30.1575,71.5249
27.94,83,999,4.12,360,261.56,0.0,6.61,55.59,2.92,21.57,53.12,29.22,3,71.0,49.0,71.0,Multan,30.1575,71.5249
27.94,83,999,3.09,50,277.95,0.0,6.96,53.72,2.96,22.62,56.08,34.49,3,73.0,52.0,73.0,Multan,30.1575,71.5249
27.94,83,999,3.09,50,289.1,0.0,6.97,52.11,2.99,23.85,60.48,35.88,3,76.0,54.0,76.0,Multan,30.1575,71.5249
27.94,83,999,3.09,50,295.53,0.0,6.91,51.12,3.07,24.99,64.08,35.1,3,78.0,55.0,78.0,Multan,30.1575,71.5249
27.94,83,999,3.09,50,298.84,0.0,6.82,49.78,3.04,26.05,66.72,33.42,3,80.0,57.0,80.0,Multan,30.1575,71.5249
27.94,83,999,2.06,50,308.5,0.0,6.96,46.5,2.98,27.62,69.88,33.41,3,84.0,58.0,84.0,Multan,30.1575,71.5249
27.94,89,999,2.06,50,318.51,0.0,6.97,44.04,3.14,29.69,74.23,34.5,3,88.0,61.0,88.0,Multan,30.1575,71.5249
27.94,89,999,0.0,0,328.99,0.0,6.94,42.52,3.32,32.04,79.4,35.73,3,93.0,63.0,93.0,Multan,30.1575,71.5249
27.94,89,998,0.0,0,340.5,0.0,6.91,40.8,3.14,33.68,84.16,36.08,3,96.0,65.0,96.0,Multan,30.1575,71.5249
27.94,89,998,0.0,0,350.44,0.0,6.81,39.19,2.84,35.13,89.61,35.94,3,99.0,68.0,99.0,Multan,30.1575,71.5249
27.94,89,998,0.0,0,350.44,0.0,6.81,39.19,2.84,35.13,89.61,35.94,3,99.0,68.0,99.0,Multan,30.1575,71.5249
27.94,89,998,0.0,0,350.44,0.0,6.81,39.19,2.84,35.13,89.61,35.94,3,99.0,68.0,99.0,Multan,30.1575,71.5249
27.94,89,998,0.0,0,350.44,0.0,6.81,39.19,2.84,35.13,89.61,35.94,3,99.0,68.0,99.0,Multan,30.1575,71.5249
33.09,53,999,2.82,83,360.85,0.0,6.75,37.98,2.59,36.23,94.29,34.75,3,103.0,70.0,103.0,Multan,30.1575,71.5249
27.94,89,1000,2.06,50,382.51,0.11,6.96,37.21,2.52,37.59,97.75,32.96,3,106.0,72.0,106.0,Multan,30.1575,71.5249
29.94,79,1000,3.09,50,404.32,0.37,7.06,39.87,2.55,0.0,0.0,32.17,1,0.0,0.0,0.0,Multan,30.1575,71.5249
30.94,70,1000,3.09,90,378.21,0.15,5.62,51.33,2.55,37.46,101.81,28.63,4,106.0,74.0,106.0,Multan,30.1575,71.5249
31.94,66,1001,3.09,90,365.96,0.12,4.57,58.69,2.29,33.52,97.65,26.12,3,96.0,72.0,96.0,Multan,30.1575,71.5249
31.94,66,1000,3.09,50,372.08,0.1,3.85,66.08,2.26,30.79,90.88,24.19,3,90.0,69.0,90.0,Multan,30.1575,71.5249
33.94,62,999,0.0,0,403.32,0.04,2.5,85.59,2.1,19.85,53.41,16.14,3,67.0,49.0,67.0,Multan,30.1575,71.5249
34.94,59,999,2.06,90,418.47,0.03,2.03,94.18,1.9,14.0,33.74,12.77,2,55.0,31.0,55.0,Multan,30.1575,71.5249
34.94,55,998,3.09,360,421.53,0.02,1.83,98.1,1.73,11.95,27.39,11.55,2,50.0,25.0,50.0,Multan,30.1575,71.5249
34.94,55,997,3.09,90,427.94,0.03,1.79,101.4,1.62,11.18,25.49,11.3,3,47.0,24.0,47.0,Multan,30.1575,71.5249
35.94,56,996,4.12,50,431.08,0.05,1.89,102.58,1.59,11.91,28.18,11.92,3,50.0,26.0,50.0,Multan,30.1575,71.5249
35.94,56,995,3.09,50,433.55,0.06,2.08,103.22,1.52,12.62,31.55,12.57,3,52.0,29.0,52.0,Multan,30.1575,71.5249
35.94,56,995,3.09,50,458.52,0.11,3.76,95.44,1.49,13.76,35.91,18.61,2,54.0,33.0,54.0,Multan,30.1575,71.5249
35.94,59,995,2.06,50,497.77,0.06,6.18,82.8,1.5,15.36,41.0,27.8,2,58.0,38.0,58.0,Multan,30.1575,71.5249
34.94,63,996,0.0,0,529.45,0.0,7.42,73.73,1.51,16.78,45.76,35.25,2,61.0,42.0,61.0,Multan,30.1575,71.5249
33.94,66,996,0.0,0,546.86,0.0,7.98,67.39,1.44,17.95,50.26,40.82,3,63.0,47.0,63.0,Multan,30.1575,71.5249
33.94,66,997,0.0,0,557.94,0.0,8.18,63.08,1.31,19.13,55.23,43.72,3,66.0,51.0,66.0,Multan,30.1575,71.5249
33.94,70,997,0.0,0,556.55,0.0,8.01,61.33,1.16,19.99,60.24,43.67,3,68.0,54.0,68.0,Multan,30.1575,71.5249
32.94,70,997,8.23,230,534.49,0.0,7.18,62.14,0.94,20.14,65.44,41.03,3,68.0,56.0,68.0,Multan,30.1575,71.5249
31.94,70,997,3.09,230,518.51,0.0,6.4,60.98,0.76,20.63,69.84,40.22,3,69.0,58.0,69.0,Multan,30.1575,71.5249
30.94,70,996,3.09,310,501.91,0.0,5.61,60.32,0.61,21.07,74.43,38.92,3,70.0,61.0,70.0,Multan,30.1575,71.5249
29.94,70,996,2.06,360,473.19,0.0,4.32,61.75,0.53,20.95,78.2,34.43,3,70.0,62.0,70.0,Multan,30.1575,71.5249
29.94,70,996,0.0,0,459.64,0.0,3.82,61.04,0.45,21.31,81.69,32.47,3,70.0,64.0,70.0,Multan,30.1575,71.5249
29.94,79,996,0.0,0,449.1,0.0,3.6,59.43,0.4,21.93,86.28,30.28,3,72.0,66.0,72.0,Multan,30.1575,71.5249
29.94,79,996,0.0,0,449.1,0.0,3.6,59.43,0.4,21.93,86.28,30.28,3,72.0,66.0,72.0,Multan,30.1575,71.5249
29.94,79,996,0.0,0,449.1,0.0,3.6,59.43,0.4,21.93,86.28,30.28,3,72.0,66.0,72.0,Multan,30.1575,71.5249
29.94,79,996,0.0,0,449.1,0.0,3.6,59.43,0.4,21.93,86.28,30.28,3,72.0,66.0,72.0,Multan,30.1575,71.5249
30.94,74,997,0.0,0,435.13,0.0,3.45,57.07,0.36,22.48,91.86,27.9,3,73.0,69.0,73.0,Multan,30.1575,71.5249
30.94,74,997,0.0,0,425.7,0.14,3.35,55.31,0.36,23.27,99.42,27.19,3,74.0,73.0,74.0,Multan,30.1575,71.5249
32.94,70,997,2.06,310,417.54,0.32,3.17,57.55,0.4,24.64,108.71,26.25,4,77.0,78.0,78.0,Multan,30.1575,71.5249
32.94,75,997,0.0,0,393.7,0.29,2.52,67.92,0.5,26.58,120.39,23.26,4,81.0,83.0,83.0,Multan,30.1575,71.5249
35.94,59,997,0.0,0,375.43,0.23,1.99,77.96,0.6,29.62,127.89,22.42,4,88.0,87.0,88.0,Multan,30.1575,71.5249
35.94,56,996,0.0,0,363.43,0.18,1.58,88.09,0.68,34.27,134.2,22.33,4,98.0,90.0,98.0,Multan,30.1575,71.5249
37.94,50,995,3.09,180,310.73,0.09,0.82,93.87,0.56,25.44,90.52,11.52,3,79.0,69.0,79.0,Multan,30.1575,71.5249
38.94,47,994,3.44,149,285.3,0.07,0.63,92.18,0.42,18.68,58.64,8.04,3,65.0,53.0,65.0,Multan,30.1575,71.5249
38.94,47,993,3.09,180,271.57,0.06,0.62,90.11,0.36,16.46,48.83,7.47,2,60.0,45.0,60.0,Multan,30.1575,71.5249
39.94,44,993,2.06,230,261.28,0.07,0.63,88.71,0.33,15.28,45.26,7.52,2,58.0,42.0,58.0,Multan,30.1575,71.5249
40.94,40,993,2.06,230,252.44,0.08,0.68,87.72,0.33,14.9,45.07,8.01,2,57.0,42.0,57.0,Multan,30.1575,71.5249
40.94,40,992,4.61,182,246.04,0.09,0.81,87.28,0.33,14.87,46.22,8.66,2,57.0,43.0,57.0,Multan,30.1575,71.5249
35.94,41,993,8.23,180,258.16,0.14,1.78,84.32,0.4,15.73,49.37,14.09,2,59.0,46.0,59.0,Multan,30.1575,71.5249
35.94,44,993,3.09,180,280.82,0.07,3.36,77.43,0.52,17.11,53.86,22.06,3,62.0,50.0,62.0,Multan,30.1575,71.5249
36.94,47,994,3.09,180,297.62,0.0,4.25,72.08,0.63,18.55,58.99,29.11,3,65.0,53.0,65.0,Multan,30.1575,71.5249
35.94,46,994,3.09,180,301.68,0.0,4.46,68.67,0.69,19.93,64.72,33.83,3,67.0,56.0,67.0,Multan,30.1575,71.5249
35.94,46,994,2.06,230,297.58,0.0,4.21,67.26,0.69,21.34,71.65,33.66,3,70.0,59.0,70.0,Multan,30.1575,71.5249
34.94,59,994,3.09,180,282.42,0.0,3.71,67.66,0.63,22.4,78.74,31.04,3,73.0,63.0,73.0,Multan,30.1575,71.5249
33.94,62,994,5.14,230,244.48,0.0,2.59,70.43,0.5,22.57,84.61,24.55,3,73.0,66.0,73.0,Multan,30.1575,71.5249
33.94,62,994,7.2,230,227.2,0.0,2.27,69.89,0.49,22.98,88.06,23.97,3,74.0,67.0,74.0,Multan,30.1575,71.5249
32.94,75,993,7.2,230,218.39,0.0,2.22,68.31,0.84,23.34,89.95,24.58,3,75.0,68.0,75.0,Multan,30.1575,71.5249
32.94,75,993,7.2,230,214.49,0.0,2.37,66.09,1.79,23.5,90.19,25.32,3,75.0,68.0,75.0,Multan,30.1575,71.5249
32.94,70,993,7.2,230,213.35,0.0,2.61,64.07,3.06,23.87,91.28,25.74,3,76.0,69.0,76.0,Multan,30.1575,71.5249
31.94,74,993,3.09,180,211.86,0.0,2.78,62.06,4.11,24.41,94.18,25.43,3,77.0,70.0,77.0,Multan,30.1575,71.5249
31.94,74,993,3.09,180,211.86,0.0,2.78,62.06,4.11,24.41,94.18,25.43,3,77.0,70.0,77.0,Multan,30.1575,71.5249
31.94,74,993,3.09,180,211.86,0.0,2.78,62.06,4.11,24.41,94.18,25.43,3,77.0,70.0,77.0,Multan,30.1575,71.5249
31.94,74,993,3.09,180,211.86,0.0,2.78,62.06,4.11,24.41,94.18,25.43,3,77.0,70.0,77.0,Multan,30.1575,71.5249
31.94,74,993,4.12,180,208.06,0.0,2.83,60.19,4.77,24.79,98.61,24.11,3,78.0,73.0,78.0,Multan,30.1575,71.5249
31.94,74,993,4.12,180,207.3,0.13,2.92,58.68,4.86,25.1,102.87,22.88,4,78.0,75.0,78.0,Multan,30.1575,71.5249
33.94,59,993,4.12,230,205.36,0.39,2.58,61.64,4.84,25.28,106.34,20.82,4,79.0,76.0,79.0,Multan,30.1575,71.5249
34.94,59,993,4.12,230,180.3,0.24,1.38,76.75,4.27,20.97,87.12,11.73,3,70.0,67.0,70.0,Multan,30.1575,71.5249
36.94,53,993,5.14,230,166.0,0.14,0.78,83.99,3.03,18.06,70.11,8.84,3,64.0,58.0,64.0,Multan,30.1575,71.5249
37.94,47,993,8.23,230,157.17,0.1,0.56,86.02,2.41,17.16,62.24,8.08,3,62.0,55.0,62.0,Multan,30.1575,71.5249
37.94,47,992,8.23,230,150.5,0.08,0.45,84.93,1.87,16.19,56.04,7.49,3,60.0,52.0,60.0,Multan,30.1575,71.5249
37.94,47,992,7.2,230,144.04,0.07,0.38,80.8,1.37,14.98,51.91,6.91,3,57.0,48.0,57.0,Multan,30.1575,71.5249
39.94,42,991,7.2,230,136.73,0.06,0.36,76.9,1.07,14.56,51.66,6.68,3,56.0,48.0,56.0,Multan,30.1575,71.5249
39.94,42,990,7.2,230,131.21,0.06,0.39,74.92,0.94,14.79,54.12,6.88,3,57.0,,,Multan,30.1575,71.5249
39.94,42,989,7.2,230,125.68,0.07,0.45,73.59,0.93,15.66,58.58,7.45,3,58.0,53.0,58.0,Multan,30.1575,71.5249
39.94,39,989,7.2,230,123.06,0.08,0.59,73.09,0.98,16.74,62.26,7.93,3,61.0,55.0,61.0,Multan,30.1575,71.5249
37.94,47,989,5.14,230,125.98,0.07,0.84,73.15,1.08,17.8,64.49,8.56,3,63.0,56.0,63.0,Multan,30.1575,71.5249
37.94,47,990,5.14,230,133.43,0.02,1.16,72.69,1.24,18.47,64.69,9.16,3,64.0,56.0,64.0,Multan,30.1575,71.5249
36.94,47,991,5.14,230,141.98,0.0,1.33,72.3,1.4,18.06,62.09,9.28,3,64.0,55.0,64.0,Multan,30.1575,71.5249
35.94,52,991,5.14,230,146.69,0.0,1.35,71.51,1.42,16.41,57.83,9.02,3,60.0,52.0,60.0,Multan,30.1575,71.5249
35.94,52,992,5.14,230,149.31,0.0,1.35,71.7,1.35,14.67,56.08,9.01,3,56.0,52.0,56.0,Multan,30.1575,71.5249
34.94,59,992,6.17,230,147.75,0.0,1.32,71.9,1.26,13.05,55.23,9.12,3,53.0,51.0,53.0,Multan,30.1575,71.5249
33.94,62,992,8.23,230,139.36,0.0,1.27,70.24,1.21,11.68,54.54,9.16,3,49.0,,,Multan,30.1575,71.5249
33.94,62,991,8.23,230,130.93,0.0,1.28,67.59,1.33,11.12,55.43,9.37,3,46.0,51.0,51.0,Multan,30.1575,71.5249
32.94,62,991,8.23,230,123.37,0.0,1.36,63.77,1.65,11.48,58.27,9.69,3,48.0,53.0,53.0,Multan,30.1575,71.5249
